task_lang,transfer_lang,accuracy,f1_score,transfer_language,genetic,geographic,syntactic,phonological,inventory,featural,hyper_genetic,scriptural,islands
taga1270,mand1415,0.3693693693693693,0.3258686006359789,cmn,1.0,0.1,0.67,0.4477,0.5765,0.6,3.1159718,0.5169,0.13638528887788082
tena1241,mand1415,0.3873873873873873,0.3110476205105361,cmn,1.0,0.6,0.57,0.5687,0.624,0.6,3.2663205,0.4848,0.14954145413045972
amar1274,mand1415,0.1818181818181818,0.0840825774065549,cmn,1.0,0.8,0.7,0.5687,0.6033,0.7,3.1550345,0.4848,0.14484204157555136
inab1237,mand1415,0.3333333333333333,0.2928024178024178,cmn,1.0,0.2,0.57,0.5687,0.624,0.6,3.2266252,0.4848,0.14954145413045972
wala1266,mand1415,0.2882882882882883,0.2367042322656181,cmn,1.0,0.4,0.79,0.5687,0.624,0.9,3.290487,0.4848,0.12726856225885597
macu1259,mand1415,0.2792792792792792,0.2071662701107936,cmn,1.0,0.8,0.71,0.5687,0.6213,0.7,3.1993887,0.4848,0.14305102216254995
nade1244,mand1415,0.1981981981981982,0.1453638161971495,cmn,1.0,0.8,0.8,0.5687,0.6451,0.7,3.10136,0.4848,0.14275528725852837
telu1262,mand1415,0.3636363636363636,0.2897020491340978,cmn,1.0,0.2,0.63,0.4638,0.5702,0.6,2.994005,0.5662,0.12859986027220383
taca1256,mand1415,0.3055555555555556,0.1877095270531981,cmn,1.0,0.9,0.71,0.6723,0.5818,0.6,3.1983151,0.4848,0.11122913827728531
bena1264,mand1415,0.2454545454545454,0.119958988380041,cmn,1.0,0.3,0.57,0.5687,0.624,0.6,3.2123585,0.4848,0.14954145413045972
natu1246,mand1415,0.2272727272727272,0.1415390733744283,cmn,1.0,0.4,0.84,0.5687,0.624,0.9,3.0970902,0.4848,0.15323970594795866
caja1238,mand1415,0.1909090909090909,0.0918427518427518,cmn,1.0,0.8,0.79,0.5687,0.4744,0.6,3.1726675,0.4848,0.10846698250613274
awac1239,mand1415,0.2882882882882883,0.188141166540646,cmn,1.0,0.8,0.6,0.4054,0.5641,0.6,3.212048,0.4848,0.13002135583884444
mapo1242,mand1415,0.2522522522522522,0.1452566806549107,cmn,1.0,0.3,0.79,0.5687,0.624,0.9,3.1521816,0.4848,0.1304242050318587
uppe1275,mand1415,0.1621621621621621,0.0634696934108204,cmn,1.0,0.6,0.57,0.5687,0.624,0.6,3.1342664,0.4848,0.13775670735602985
yucu1253,mand1415,0.1981981981981982,0.1047214330233198,cmn,1.0,0.8,0.67,0.529,0.6182,0.6,3.1342528,0.4848,0.13000956925085294
lugu1238,mand1415,0.2252252252252252,0.1412602071556997,cmn,1.0,0.5,0.57,0.5687,0.624,0.6,3.280931,0.4848,0.14522722643398855
kuot1243,mand1415,0.2727272727272727,0.1665764023210831,cmn,0.9791,0.3,0.65,0.805,0.5996,0.6,3.1201005,0.4848,0.14943735078039322
pate1247,mand1415,0.2522522522522522,0.1611644801299974,cmn,1.0,0.3,0.75,0.8632,0.6251,0.7,3.234064,0.4848,0.1178535020314353
czec1258,mand1415,0.4504504504504504,0.4082997170944382,cmn,1.0,0.4,0.66,0.5687,0.6367,0.7,3.0704458,0.4848,0.15643530734713695
maga1263,mand1415,0.2972972972972973,0.214028314028314,cmn,1.0,0.1,0.57,0.5687,0.624,0.6,3.254204,0.4848,0.13869333948902962
sele1250,mand1415,0.2135922330097087,0.1412167303046559,cmn,1.0,0.3,0.8,0.529,0.5223,0.6,3.1753318,0.4848,0.10959786730076737
chuj1250,mand1415,0.2882882882882883,0.2325025829041893,cmn,1.0,0.7,0.83,0.5687,0.624,0.9,3.2515142,0.4848,0.14211918202602514
tand1256,mand1415,0.2429906542056074,0.1540838637879767,cmn,1.0,0.5,0.57,0.5687,0.624,0.6,3.2742617,0.4848,0.14954145413045972
oriy1255,mand1415,0.1981981981981982,0.099957728989987,cmn,1.0,1.0,0.57,0.5687,0.624,0.6,3.1153607,,0.11610422661400677
high1243,mand1415,0.3603603603603603,0.2819209583915466,cmn,1.0,0.6,0.79,0.5687,0.624,0.9,3.0957067,0.4848,0.14216090997246766
russ1263,mand1415,0.5585585585585585,0.5074655705516745,cmn,1.0,0.2,0.51,0.4054,0.6065,0.5,3.0411794,0.5641,0.13363989309876145
koro1310,mand1415,0.2432432432432432,0.1447869856883172,cmn,1.0,0.2,0.77,1.0,0.624,0.9,3.289195,0.4848,0.13543716840189646
mudu1242,mand1415,0.3243243243243243,0.239636884879142,cmn,1.0,0.3,0.69,0.5687,0.624,0.8,3.2911222,0.4848,0.13886108699425803
agar1252,mand1415,0.2612612612612612,0.1236984352773826,cmn,1.0,0.3,0.74,0.5687,0.624,0.8,3.2516747,0.4848,0.13471221372126896
pana1306,mand1415,0.1909090909090909,0.0856215700310188,cmn,1.0,0.8,0.79,0.5687,0.624,0.9,3.2618742,0.4848,0.14526893673239694
hung1274,mand1415,0.4324324324324324,0.3824297881392285,cmn,1.0,0.4,0.51,0.3433,0.6049,0.5,3.0493965,0.4848,0.12798330641550015
nucl1310,mand1415,0.2252252252252252,0.170540310891188,cmn,0.8790000081062317,0.2,0.62,0.3695,0.6128,0.6,3.0935125,0.6482,0.12357697971374138
sout2976,mand1415,0.2522522522522522,0.1653873130952927,cmn,1.0,0.6,0.81,0.5687,0.624,0.9,3.2822704,0.4848,0.1417327168375555
tabo1241,mand1415,0.2636363636363636,0.1553939393939394,cmn,0.9791,0.3,0.57,0.5687,0.624,0.6,3.1131117,0.4848,0.13106795893583656
ship1254,mand1415,0.1891891891891892,0.1273197962853135,cmn,1.0,0.8,0.63,0.5879,0.5735,0.6,3.149461,0.4848,0.14570084934866023
arif1239,mand1415,0.2792792792792792,0.1763513165782735,cmn,1.0,0.3,0.79,0.5687,0.624,0.9,3.2206733,0.4848,0.14526893673239694
piap1246,ukra1253,0.1711711711711711,0.0851917099929818,ukr,1.0,0.5,0.7,0.0002,0.5388,0.6,3.3330863,0.3498,0.09207564848611405
make1251,ukra1253,0.1801801801801801,0.1010876640186985,ukr,0.9766,1.0,0.61,0.0002,0.6737,0.7,3.3505297,0.3498,0.09872677404744667
nort2973,ukra1253,0.1621621621621621,0.0477686989314896,ukr,1.0,0.5,0.83,0.0002,0.6737,0.9,3.2841265,0.3498,0.13703640372398318
usan1239,ukra1253,0.1834862385321101,0.0839351942221354,ukr,1.0,0.6,0.75,0.6936,0.4736,0.6,3.3426127,0.3498,0.09741995619076538
fasu1242,ukra1253,0.1621621621621621,0.0662292954975881,ukr,0.9766,0.6,0.8,0.7532,0.5448,0.7,3.1777442,0.3498,0.1229125955628787
chiq1250,ukra1253,0.1621621621621621,0.0597154531580761,ukr,1.0,0.5,0.89,0.6162,0.5728,0.7,3.2918735,0.3498,0.10714931783825088
muin1242,ukra1253,0.1711711711711711,0.0537562355744173,ukr,1.0,0.5,0.76,0.6667,0.513,0.6,3.2402768,0.3498,0.10583601092834594
sanm1289,ukra1253,0.1711711711711711,0.0626331527710106,ukr,1.0,0.6,0.83,0.0002,0.5064,0.6,3.29085,0.3498,0.07798508045870256
guam1248,ukra1253,0.1711711711711711,0.0508164414414414,ukr,1.0,0.5,0.61,0.6936,0.5429,0.7,3.2532766,0.3498,0.1001736386039761
hixk1239,ukra1253,0.1818181818181818,0.084049284049284,ukr,1.0,0.5,0.82,0.6667,0.5427,0.7,3.2283304,0.3498,0.11434813407173727
inok1238,ukra1253,0.1376146788990825,0.0471113315150012,ukr,1.0,0.6,0.61,0.0002,0.6737,0.7,3.315395,0.3498,0.13581159802223342
mana1295,ukra1253,0.2072072072072072,0.1062390790420392,ukr,1.0,0.6,0.71,0.0002,0.5771,0.6,3.3233197,0.3498,0.12000422425080737
urdu1245,ukra1253,0.1801801801801801,0.1069725187372246,ukr,0.8919000029563904,0.2,0.55,0.0002,0.5006,0.5,3.1683106,0.5505,0.07777471550645398
waff1241,ukra1253,0.1891891891891892,0.0757149401217197,ukr,1.0,0.6,0.61,0.0002,0.6737,0.7,3.298932,0.3498,0.13581159802223342
chiq1248,ukra1253,0.1981981981981982,0.0904849706546419,ukr,0.9766,0.6,0.76,0.0002,0.6485,0.7,3.1470568,0.3498,0.11115973359123432
roto1249,ukra1253,0.1801801801801801,0.0719774396244984,ukr,1.0,0.7,0.83,0.7877,0.6582,0.7,3.195848,0.3498,0.0947237568505237
noma1263,ukra1253,0.2072072072072072,0.097226638403109,ukr,1.0,0.6,0.83,0.0002,0.5448,0.7,3.3090491,0.3498,0.09179536876541661
boli1256,ukra1253,0.2612612612612612,0.2155712015713182,ukr,1.0,0.5,0.83,0.0002,0.6737,0.9,3.351479,0.3498,0.08574453953516148
baru1269,ukra1253,0.1834862385321101,0.082676740420939,ukr,1.0,0.7,0.83,0.0002,0.5958,0.7,3.2358687,0.3498,0.10530374836012868
caqu1242,ukra1253,0.1801801801801801,0.066037466037466,ukr,1.0,0.6,0.83,0.0002,0.6201,0.7,3.3411381,0.3498,0.1007569957800023
west2599,ukra1253,0.1801801801801801,0.0801240801240801,ukr,1.0,0.6,0.83,0.0002,0.6737,0.9,3.334958,0.3498,0.11327786354658675
siro1249,ukra1253,0.1711711711711711,0.0662567329233995,ukr,1.0,0.6,0.75,0.0002,0.6737,0.8,3.3425505,0.3498,0.10312340046582613
niii1240,ukra1253,0.1574074074074074,0.046070460704607,ukr,1.0,0.6,0.83,0.0002,0.6737,0.9,3.2880318,0.3498,0.13703640372398318
ayau1235,ukra1253,0.1981981981981982,0.0845890137925536,ukr,1.0,0.5,0.61,0.0002,0.6737,0.7,3.332215,0.3498,0.13581159802223342
yong1280,ukra1253,0.2252252252252252,0.165835903931142,ukr,1.0,0.6,0.79,0.0002,0.6737,0.9,3.343098,0.3498,0.11440940600392635
siri1274,ukra1253,0.1981981981981982,0.0904849706546419,ukr,1.0,0.5,0.83,0.0002,0.5288,0.6,3.344981,0.3498,0.098168702348301
kalu1248,ukra1253,0.1636363636363636,0.0471272727272727,ukr,1.0,0.6,0.8,0.7877,0.6737,0.9,3.205802,0.3498,0.11060317600696679
bord1248,ukra1253,0.1891891891891892,0.1024624624624624,ukr,1.0,0.5,0.81,0.641,0.4736,0.7,3.3297944,0.3498,0.0837903372459271
mwan1247,ukra1253,0.2432432432432432,0.2370040871855646,ukr,1.0,0.3,0.61,0.0002,0.3891,0.6,3.226486,0.4788,0.0958106914566278
yoso1239,ukra1253,0.1621621621621621,0.0489060489060489,ukr,1.0,0.5,0.77,0.0002,0.6737,0.8,3.3316414,0.3498,0.09563911366189393
calu1238,ukra1253,0.2342342342342342,0.1671291636180889,ukr,1.0,0.5,0.61,0.0002,0.6737,0.7,3.291442,0.3498,0.13581159802223342
rawa1267,ukra1253,0.1651376146788991,0.0717754991905019,ukr,1.0,0.6,0.81,0.879,0.6737,0.9,3.2443109,0.3498,0.09999014655599425
carr1249,ukra1253,0.1891891891891892,0.0886500535623342,ukr,1.0,0.4,1.0,0.0002,0.6737,1.0,3.209866,0.3498,0.1361993319366851
chay1248,ukra1253,0.1441441441441441,0.0602757034734594,ukr,1.0,0.6,0.87,0.0002,0.5448,0.7,3.1636932,0.3498,0.09446529475530441
naha1261,ukra1253,0.2882882882882883,0.257960755988925,ukr,0.8830999732017517,0.3,0.61,0.0002,0.6737,0.7,3.2564776,0.7323,0.13581159802223342
wipi1242,ukra1253,0.1711711711711711,0.0542042042042042,ukr,1.0,0.6,0.61,0.0002,0.6737,0.7,3.1280766,0.3498,0.13581159802223342
tlac1235,ukra1253,0.1531531531531531,0.0583440583440583,ukr,1.0,0.5,0.58,0.0002,0.5103,0.5,3.310335,0.3498,0.08162163715533233
akan1250,ukra1253,0.1621621621621621,0.1008511398901789,ukr,1.0,0.3,0.81,0.6667,0.4884,0.6,3.1671546,0.4788,0.11897554926357079
alba1267,ukra1253,0.3783783783783784,0.3399768096302313,ukr,0.704800009727478,1.0,0.61,0.0002,0.6737,0.7,2.9762049,0.3918,0.04932780407925552
seco1241,ukra1253,0.1801801801801801,0.0655596945919526,ukr,1.0,0.5,0.69,0.0002,0.4805,0.6,3.255305,0.3498,0.08180602665469872
anci1242,ukra1253,0.3603603603603603,0.3369795892481917,ukr,0.8564000129699707,0.0,0.58,0.0002,0.6737,0.7,3.1240613,0.4544,0.061346510259467024
tepe1279,ukra1253,0.1711711711711711,0.05003465003465,ukr,1.0,0.5,0.83,0.879,0.6737,0.9,3.336335,0.3498,0.13862599576674695
kark1258,ukra1253,0.1621621621621621,0.0639092425759092,ukr,1.0,0.6,0.77,0.0002,0.6737,0.8,3.2116454,0.3498,0.1022363065587174
mere1246,ukra1253,0.1711711711711711,0.0537562355744173,ukr,1.0,0.2,0.61,0.0002,0.4756,0.6,3.311856,0.3498,0.0997865902335262
kasu1251,ukra1253,0.2072072072072072,0.0908406546889066,ukr,1.0,0.6,0.61,0.0002,0.6737,0.7,3.294226,0.3498,0.13581159802223342
huic1243,ukra1253,0.1351351351351351,0.0787006686320187,ukr,1.0,0.5,0.69,0.8278,0.5654,0.6,3.2143483,0.3498,0.11731815308658322
ring1244,ukra1253,0.1847826086956521,0.0879831823218825,ukr,1.0,0.6,0.61,0.0002,0.6737,0.7,3.2239265,0.3498,0.13581159802223342
taki1248,ukra1253,0.1711711711711711,0.0645369779228046,ukr,1.0,0.6,0.73,0.0002,0.6737,0.8,3.2624671,0.3498,0.10445943159417581
tetu1245,ukra1253,0.1759259259259259,0.0891895367047496,ukr,1.0,0.6,0.68,0.641,0.4571,0.6,3.2522318,0.3498,0.09081149961815749
sout2697,ukra1253,0.5225225225225225,0.4874042903996821,ukr,1.0,0.1,0.7,0.5922,0.528,0.6,3.1298897,0.4788,0.07869591773760798
dano1240,ukra1253,0.1818181818181818,0.0663333333333333,ukr,1.0,0.6,0.83,0.0002,0.6737,0.9,3.2024639,0.3498,0.13703640372398318
mbya1239,ukra1253,0.1801801801801801,0.0734907321114217,ukr,1.0,0.6,0.77,0.0002,0.6279,0.7,3.2634687,0.3498,0.09312514647190151
kuni1265,ukra1253,0.1891891891891892,0.0862311586949268,ukr,1.0,0.6,0.89,0.879,0.6737,0.9,3.1809707,0.3498,0.11759344028522656
poli1260,ukra1253,0.4594594594594595,0.4416290190483739,ukr,0.5903000235557556,0.0,0.37,0.6162,0.4504,0.5,3.0013137,0.3498,0.08899708086437497
ziaa1250,ukra1253,0.1621621621621621,0.0804655128979453,ukr,1.0,0.7,0.61,0.0002,0.6737,0.7,3.2256396,0.3498,0.13581159802223342
west2441,ukra1253,0.1711711711711711,0.0524556814879395,ukr,1.0,0.7,0.73,0.0002,0.6395,0.7,3.2147334,0.3498,0.11103182867076256
yane1238,ukra1253,0.1711711711711711,0.0740570686516632,ukr,1.0,0.6,0.61,0.6667,0.5422,0.7,3.2912889,0.3498,0.10105874146481564
wuvu1239,ukra1253,0.1621621621621621,0.0784551044447086,ukr,1.0,0.6,0.77,0.0002,0.6737,0.8,3.276929,0.3498,0.09791705245099169
amap1240,ukra1253,0.2072072072072072,0.0998641498641498,ukr,1.0,0.6,0.79,0.0002,0.6737,0.9,3.269981,0.3498,0.0994374553783397
natu1246,ukra1253,0.1727272727272727,0.0516821760916249,ukr,1.0,0.7,0.83,0.0002,0.6737,0.9,3.1648562,0.3498,0.10359403191510153
naro1249,ukra1253,0.1531531531531531,0.1002621669288336,ukr,1.0,0.4,0.83,0.879,0.6737,0.9,3.2302654,0.3498,0.14036735813658296
mask1242,ukra1253,0.1981981981981982,0.1211902378569045,ukr,1.0,0.8,0.75,0.0002,0.6737,0.8,3.3504157,0.3498,0.10431505664658614
guar1292,ukra1253,0.1727272727272727,0.0704611330698287,ukr,1.0,0.6,0.83,0.0002,0.5727,0.7,3.3273585,0.3498,0.09929149351558675
moko1243,ukra1253,0.1621621621621621,0.0755440124809494,ukr,1.0,0.2,0.61,0.0002,0.6737,0.7,3.3107514,0.3498,0.13581159802223342
marg1254,ukra1253,0.1682242990654205,0.0496399571012716,ukr,1.0,0.6,0.83,0.0002,0.6737,0.9,3.3366654,0.3498,0.13703640372398318
bari1286,ukra1253,0.1621621621621621,0.0789346536854842,ukr,1.0,0.6,0.75,0.0002,0.5935,0.7,3.351931,0.3498,0.10802572309564107
nucl1305,ukra1253,0.4144144144144144,0.3716798650966361,ukr,1.0,0.3,0.67,0.641,0.5328,0.6,3.1598659,0.6591,0.10084273325096582
gorr1238,ukra1253,0.1801801801801801,0.0755780727270392,ukr,1.0,0.2,0.61,0.0002,0.6737,0.7,3.2677596,0.3498,0.13581159802223342
sant1450,ukra1253,0.1711711711711711,0.0905319774051337,ukr,1.0,0.5,0.83,0.879,0.6737,0.9,3.3402517,0.3498,0.13862599576674695
mand1440,ukra1253,0.1621621621621621,0.0826771238992528,ukr,1.0,0.6,0.61,0.0002,0.6737,0.7,3.243707,0.3498,0.10971343238647968
wala1266,ukra1253,0.1441441441441441,0.0755352053702878,ukr,1.0,0.7,0.77,0.0002,0.6737,0.8,3.3504982,0.3498,0.09849529158998038
mend1268,ukra1253,0.1981981981981982,0.0830419269443659,ukr,1.0,0.6,0.61,0.0002,0.6737,0.7,3.3166683,0.3498,0.11190386314724587
kora1294,ukra1253,0.2162162162162162,0.1448319298786588,ukr,1.0,0.7,0.85,0.0002,0.5958,0.7,3.2727318,0.3498,0.10764861370170464
guhu1244,ukra1253,0.1538461538461538,0.0668749323812614,ukr,1.0,0.7,0.69,0.0002,0.6737,0.8,3.2432535,0.3498,0.10458647619354489
jami1235,ukra1253,0.1711711711711711,0.05003465003465,ukr,1.0,0.5,0.83,0.879,0.6737,0.9,3.3288786,0.3498,0.14136930862592634
yare1248,ukra1253,0.1509433962264151,0.0813802828627626,ukr,1.0,0.7,0.72,0.7223,0.5342,0.6,3.286647,0.3498,0.09495215696743886
yabe1254,ukra1253,0.1650485436893204,0.048376297288249,ukr,1.0,0.6,0.71,0.0002,0.6737,0.8,3.3515007,0.3498,0.10858155950314075
iwal1237,ukra1253,0.1441441441441441,0.0452684089047725,ukr,1.0,0.6,0.61,0.0002,0.6737,0.7,3.3466194,0.3498,0.11194180855218794
mato1252,ukra1253,0.1801801801801801,0.0882682034785594,ukr,1.0,0.6,0.77,0.0002,0.6737,0.8,3.2679315,0.3498,0.10533470465180483
sout2869,ukra1253,0.1711711711711711,0.074343250813839,ukr,1.0,0.8,0.61,0.0002,0.6737,0.7,3.2634048,0.3498,0.10304308613307955
tokp1240,ukra1253,0.1801801801801801,0.066982336667376,ukr,0.9139000177383424,0.7,0.77,0.0002,0.6194,0.7,3.310073,0.3498,0.23265733453147874
keap1239,ukra1253,0.2162162162162162,0.1188357967384184,ukr,1.0,0.7,0.61,0.0002,0.6737,0.7,3.2027144,0.3498,0.09163996502909244
auuu1241,ukra1253,0.1711711711711711,0.0916280455368905,ukr,1.0,0.6,0.73,0.0002,0.5958,0.7,3.3354263,0.3498,0.10789325052673648
west2369,ukra1253,0.4234234234234234,0.3916800641390804,ukr,0.8919000029563904,0.2,0.67,0.5922,0.4086,0.6,2.9713717,,0.06871087465445735
tsik1238,ukra1253,0.1727272727272727,0.052932551319648,ukr,1.0,0.2,0.61,0.0002,0.6737,0.7,3.255727,0.3498,0.13581159802223342
kupa1239,ukra1253,0.25,0.1801191651887356,ukr,1.0,0.6,0.61,0.0002,0.479,0.6,3.2220304,0.3498,0.07980137932148013
chav1241,ukra1253,0.4324324324324324,0.4079001643152586,ukr,0.9175999760627748,0.5,0.64,0.0002,0.6737,0.8,3.1705725,0.3498,0.16278507467885184
huam1247,ukra1253,0.1818181818181818,0.084642594221895,ukr,1.0,0.6,0.83,0.0002,0.564,0.7,3.2696083,0.3498,0.11457897974126474
achi1256,ukra1253,0.1711711711711711,0.0662567329233995,ukr,1.0,0.5,0.77,0.0002,0.6737,0.8,3.3297074,0.3498,0.08335245014748971
plat1254,ukra1253,0.2792792792792792,0.2218208087910807,ukr,1.0,0.4,0.7,0.5687,0.3977,0.6,3.1892686,,0.07626780657499788
cent2084,ukra1253,0.1851851851851851,0.126255661075097,ukr,1.0,0.5,0.63,0.0002,0.6737,0.8,3.3325894,0.3498,0.0914778925589993
oloo1241,ukra1253,0.1636363636363636,0.0613602492887142,ukr,1.0,0.6,0.65,0.879,0.6737,0.8,3.2709408,0.3498,0.10579876359606677
yape1248,ukra1253,0.1801801801801801,0.0814596108713755,ukr,1.0,0.5,0.68,0.5687,0.5185,0.6,3.329167,0.3498,0.1323627614854459
daai1236,ukra1253,0.1801801801801801,0.0788300442914582,ukr,1.0,0.3,0.8,0.0002,0.6737,0.9,3.2389407,0.3498,0.10620577243007145
telu1262,ukra1253,0.4,0.3625898738942217,ukr,1.0,0.3,0.66,0.641,0.5157,0.6,3.0965872,0.6421,0.1027440120541292
miah1235,ukra1253,0.2072072072072072,0.0976153854202634,ukr,1.0,0.5,0.77,0.879,0.6737,0.9,3.3379755,0.3498,0.13390948002734437
ivbi1241,ukra1253,0.2162162162162162,0.15303298880528,ukr,1.0,0.2,0.61,0.0002,0.6737,0.7,3.2301538,0.3498,0.13581159802223342
suba1238,ukra1253,0.1981981981981982,0.1460353066778769,ukr,1.0,0.3,0.61,0.0002,0.6737,0.7,3.3519619,0.3498,0.09636807110165446
urub1250,ukra1253,0.1636363636363636,0.0505543237250554,ukr,1.0,0.4,0.78,0.6936,0.557,0.7,3.3151915,0.3498,0.10784129297573108
lach1249,ukra1253,0.2072072072072072,0.1119825952024827,ukr,1.0,0.5,0.83,0.879,0.6737,0.9,3.342363,0.3498,0.13862599576674695
kwai1243,ukra1253,0.1801801801801801,0.085671740824467,ukr,1.0,0.7,0.66,0.7223,0.6194,0.7,3.3504996,0.3498,0.1165258181901937
amat1238,ukra1253,0.1891891891891892,0.1164979773675426,ukr,1.0,0.5,0.83,0.879,0.6737,0.9,3.3427508,0.3498,0.13862599576674695
wola1242,ukra1253,0.1261261261261261,0.059767084157328,ukr,1.0,0.2,0.67,0.0002,0.5168,0.6,3.2873333,0.4259,0.09786922860192293
shon1251,ukra1253,0.1531531531531531,0.1161948188975216,ukr,1.0,0.4,0.73,0.0002,0.4752,0.6,3.1594667,0.3498,0.11504568839801688
urii1240,ukra1253,0.1926605504587156,0.0865536094893893,ukr,1.0,0.6,0.83,0.0002,0.5325,0.7,3.2218657,0.3498,0.10211790705897272
muss1246,ukra1253,0.2342342342342342,0.1788265790763016,ukr,1.0,0.6,0.59,0.0002,0.6737,0.7,3.2168446,0.3498,0.0989062199422206
guma1253,ukra1253,0.1651376146788991,0.0468106624286643,ukr,1.0,0.6,0.85,0.0002,0.6737,0.9,3.293932,0.3498,0.1369333374993007
ulit1238,ukra1253,0.1801801801801801,0.1095764389536422,ukr,1.0,0.5,0.65,0.0002,0.6737,0.8,3.352432,0.3498,0.09055702121004183
espe1235,ukra1253,0.2612612612612612,0.208150743743964,ukr,1.0,0.1,0.67,0.0002,0.6737,0.8,,0.3498,0.07850695968029597
anga1292,ukra1253,0.1727272727272727,0.0525090909090909,ukr,1.0,0.6,0.83,0.0002,0.6737,0.9,3.2533422,0.3498,0.13703640372398318
uspa1245,ukra1253,0.2072072072072072,0.0965904739489645,ukr,1.0,0.5,0.77,0.0002,0.6737,0.8,3.2859783,0.3498,0.09158098690600658
dier1241,ukra1253,0.1801801801801801,0.0767130767130767,ukr,1.0,0.7,0.67,0.7223,0.6216,0.7,3.2708828,0.3498,0.09490348384935277
hali1244,ukra1253,0.1727272727272727,0.0773663799518678,ukr,1.0,0.7,0.68,0.8278,0.6737,0.8,3.2737136,0.3498,0.09000208884338912
kube1244,ukra1253,0.1801801801801801,0.0652877671059489,ukr,1.0,0.6,0.83,0.0002,0.6737,0.9,3.2333066,0.3498,0.13703640372398318
igna1246,ukra1253,0.1711711711711711,0.0782776329515729,ukr,1.0,0.6,0.64,0.6667,0.4473,0.6,3.3352635,0.3498,0.07972471719173047
quer1236,ukra1253,0.2252252252252252,0.1398109299158774,ukr,1.0,0.5,0.61,0.0002,0.6737,0.7,3.332757,0.3498,0.0948162252334801
urar1246,ukra1253,0.1621621621621621,0.0751876876876876,ukr,0.9766,0.6,0.81,0.0002,0.5259,0.7,3.2166078,0.3498,0.10809630227221645
ango1254,ukra1253,0.1621621621621621,0.0509269600178691,ukr,1.0,0.6,0.83,0.0002,0.6737,0.9,3.2113793,0.3498,0.10827870162983566
mans1262,ukra1253,0.2522522522522522,0.1969788629208919,ukr,1.0,0.5,0.76,0.8278,0.6737,0.9,3.3266044,0.3498,0.08491187920164134
high1278,ukra1253,0.1891891891891892,0.0892099637450492,ukr,1.0,0.5,0.83,0.0002,0.6737,0.9,3.3431017,0.3498,0.11135800969798482
ilok1237,ukra1253,0.2072072072072072,0.159757501862765,ukr,1.0,0.5,0.7,0.0002,0.4148,0.5,3.2652853,0.3498,0.07700208763419913
yucu1253,ukra1253,0.1801801801801801,0.0777348777348777,ukr,1.0,0.5,0.69,0.7223,0.5325,0.6,3.2454572,0.3498,0.07606496613213032
sanj1285,ukra1253,0.2072072072072072,0.1109761799416971,ukr,1.0,0.5,0.87,0.879,0.6737,0.9,3.3292153,0.3498,0.12824083574767986
ngal1291,ukra1253,0.1981981981981982,0.1640646451967206,ukr,1.0,0.3,0.85,0.0002,0.6737,0.9,3.208143,0.3498,0.1391890284977283
waim1255,ukra1253,0.1801801801801801,0.0668324574574574,ukr,1.0,0.5,0.83,0.7223,0.5127,0.7,3.2507434,0.3498,0.11224868256505094
dhao1237,ukra1253,0.1743119266055046,0.1035691444795669,ukr,1.0,0.6,0.61,0.0002,0.6737,0.7,3.3157644,0.3498,0.10985464160039271
ngab1239,ukra1253,0.1981981981981982,0.0951309436157921,ukr,1.0,0.5,0.73,0.0002,0.6737,0.8,3.2460933,0.3498,0.08526762257281251
midd1317,ukra1253,0.3513513513513513,0.2875601255107896,ukr,0.8988999724388123,0.1,0.61,0.0002,0.6737,0.7,3.3068023,0.3918,0.13374797582806952
nkon1248,ukra1253,0.1621621621621621,0.0750866696812642,ukr,1.0,0.3,0.78,0.0002,0.5276,0.6,3.3532512,0.3498,0.1132289131335823
lole1239,ukra1253,0.2037037037037037,0.1124322663538349,ukr,1.0,0.6,0.61,0.0002,0.6737,0.7,3.1966298,0.3498,0.13581159802223342
casi1235,ukra1253,0.2162162162162162,0.177617603803562,ukr,1.0,0.5,0.61,0.0002,0.6737,0.7,3.327031,0.3498,0.09587610196034846
bwan1241,ukra1253,0.1944444444444444,0.1073339508662891,ukr,1.0,0.7,0.61,0.0002,0.6737,0.7,3.2420778,0.3498,0.13581159802223342
sout2958,ukra1253,0.1981981981981982,0.0930127988951518,ukr,1.0,0.4,0.61,0.0002,0.6737,0.7,3.1750193,0.3498,0.13581159802223342
makh1261,ukra1253,0.1171171171171171,0.0867867867867867,ukr,1.0,0.3,0.78,0.0002,0.6737,0.9,3.2281203,0.3498,0.11665850395432242
siyi1240,ukra1253,0.1801801801801801,0.0883428883428883,ukr,1.0,0.3,0.75,0.0002,0.6737,0.8,3.3313313,0.3498,0.0916087002867072
pare1272,ukra1253,0.1441441441441441,0.0691219452603787,ukr,1.0,0.5,0.83,0.0002,0.5547,0.7,3.3450513,0.3498,0.10789016672072904
guan1269,ukra1253,0.1775700934579439,0.0669356348841564,ukr,1.0,0.5,0.83,0.0002,0.55,0.7,3.315777,0.3498,0.11703598692652917
